Name,Time,Observed Date,X,Y,Layer,Observed,Computed,Weight,Group,Residual,,,
EF-4,11619,3/24/2004,2274470.524,10431440.41,12,6454.38,6483.543905,1,1,-29.163905,,,
EF-5,6409,12/18/1989,2274119.31,10432636.68,12,6521.19,6517.120913,1,1,4.069087,,,
EF-5,6706,10/11/1990,2274119.31,10432636.68,12,6504.89,6514.416442,1,1,-9.526442,,,
EF-5,7134,12/13/1991,2274119.31,10432636.68,12,6495.9,6507.904601,1,1,-12.004601,,,
EF-5,7462,11/5/1992,2274119.31,10432636.68,12,6499.11,6508.292632,1,1,-9.182632,,,
EF-5,7860,12/8/1993,2274119.31,10432636.68,12,6497.04,6509.070473,1,1,-12.030473,,,
EF-5,8231,12/14/1994,2274119.31,10432636.68,12,6491.38,6504.918924,1,1,-13.538924,,,
EF-5,8517,9/26/1995,2274119.31,10432636.68,12,6484.62,6501.82945,1,1,-17.20945,,,
EF-5,8955,12/7/1996,2274119.31,10432636.68,12,6482.2,6498.129931,1,1,-15.929931,,,
EF-5,9343,12/30/1997,2274119.31,10432636.68,12,6477.04,6495.943362,1,1,-18.903362,,,
EF-5,9654,11/6/1998,2274119.31,10432636.68,12,6473.06,6495.673611,1,1,-22.613611,,,
EF-5,10022,11/9/1999,2274119.31,10432636.68,12,6478.67,6495.397678,1,1,-16.727678,,,
EF-5,10392,11/13/2000,2274119.31,10432636.68,12,6475.09,6493.370024,1,1,-18.280024,,,
EF-5,10731,10/18/2001,2274119.31,10432636.68,12,6466.71,6490.15635,1,1,-23.44635,,,
EF-5,11159,12/20/2002,2274119.31,10432636.68,12,6460.67,6486.500183,1,1,-25.830183,,,
EF-5,11494,11/20/2003,2274119.31,10432636.68,12,6455.57,6484.389624,1,1,-28.819624,,,
EF-5,11621,3/26/2004,2274119.31,10432636.68,12,6455.71,6483.673948,1,1,-27.963948,,,
FT-1,6280,8/11/1989,2273497.337,10433662.39,12,6512.22,6514.412265,1,1,-2.192265,,,
FT-1,6757,12/1/1990,2273497.337,10433662.39,12,6509.58,6512.693425,1,1,-3.113425,,,
FT-1,7031,9/1/1991,2273497.337,10433662.39,12,6506.96,6510.372174,1,1,-3.412174,,,
FT-1,7397,9/1/1992,2273497.337,10433662.39,12,6504.62,6508.301965,1,1,-3.681965,,,
FT-1,7670,6/1/1993,2273497.337,10433662.39,12,6503.76,6509.532715,1,1,-5.772715,,,
FT-1,8218,12/1/1994,2273497.337,10433662.39,12,6502.74,6506.95595,1,1,-4.21595,,,
FT-1,8522,10/1/1995,2273497.337,10433662.39,12,6502.5,6504.351563,1,1,-1.851563,,,
FT-1,8888,10/1/1996,2273497.337,10433662.39,12,6503.72,6501.50434,1,1,2.21566,,,
FT-1,9314,12/1/1997,2273497.337,10433662.39,12,6502.7,6498.615977,1,1,4.084023,,,
FT-1,9679,12/1/1998,2273497.337,10433662.39,12,6503.8,6497.051853,1,1,6.748147,,,
FT-1,9800,4/1/1999,2273497.337,10433662.39,12,6503.9,6496.720346,1,1,7.179654,,,
FT-1,10410,12/1/2000,2273497.337,10433662.39,12,6504,6494.768032,1,1,9.231968,,,
FT-1,10714,10/1/2001,2273497.337,10433662.39,12,6503.74,6493.027982,1,1,10.712018,,,
FT-1,10865,3/1/2002,2273497.337,10433662.39,12,6503.9,6491.989897,1,1,11.910103,,,
FT-4,6314,9/14/1989,2276544.65,10430918.45,12,6548.88,6530.259859,1,1,18.620141,,,
FT-4,6700,10/5/1990,2276544.65,10430918.45,12,6548.24,6530.001177,1,1,18.238823,,,
FT-4,7118,11/27/1991,2276544.65,10430918.45,12,6547.85,6528.784129,1,1,19.065871,,,
FT-4,7375,8/10/1992,2276544.65,10430918.45,12,6547.42,6528.081891,1,1,19.338109,,,
GW-17,6320,9/20/1989,2276569.372,10433798.26,12,6586.63,6581.011802,1,1,5.618198,,,
GW-19,6319,9/19/1989,2276120.145,10433791.75,12,6588.35,6581.291109,1,1,7.058891,,,
GW-19,6757,12/1/1990,2276120.145,10433791.75,12,6586.94,6580.473915,1,1,6.466085,,,
GW-19,7031,9/1/1991,2276120.145,10433791.75,12,6586.21,6579.496395,1,1,6.713605,,,
GW-19,7397,9/1/1992,2276120.145,10433791.75,12,6591.07,6579.35297,1,1,11.71703,,,
GW-19,7670,6/1/1993,2276120.145,10433791.75,12,6591.13,6580.620605,1,1,10.509395,,,
GW-19,8218,12/1/1994,2276120.145,10433791.75,12,6582.15,6580.952872,1,1,1.197128,,,
GW-19,8522,10/1/1995,2276120.145,10433791.75,12,6582.45,6581.026204,1,1,1.423796,,,
GW-19,8888,10/1/1996,2276120.145,10433791.75,12,6581.81,6580.831404,1,1,0.978596,,,
GW-19,9314,12/1/1997,2276120.145,10433791.75,12,6580.81,6580.496838,1,1,0.313162,,,
GW-19,9679,12/1/1998,2276120.145,10433791.75,12,6579.47,6580.495836,1,1,-1.025836,,,
GW-19,9800,4/1/1999,2276120.145,10433791.75,12,6581.35,6580.492436,1,1,0.857564,,,
GW-19,10410,12/1/2000,2276120.145,10433791.75,12,6580.21,6580.200308,1,1,0.009692,,,
GW-19,10714,10/1/2001,2276120.145,10433791.75,12,6581.96,6579.714458,1,1,2.245542,,,
GW-19,10865,3/1/2002,2276120.145,10433791.75,12,6578.97,6579.392468,1,1,-0.422468,,,
GW-19,11299,5/9/2003,2276120.145,10433791.75,12,6578.98,6578.861847,1,1,0.118153,,,
GW-20,6319,9/19/1989,2276951.306,10433789.58,12,6586.34,6580.972322,1,1,5.367678,,,
GW-20,6757,12/1/1990,2276951.306,10433789.58,12,6585.54,6578.940728,1,1,6.599272,,,
GW-20,7031,9/1/1991,2276951.306,10433789.58,12,6584.58,6577.7019,1,1,6.8781,,,
GW-20,7397,9/1/1992,2276951.306,10433789.58,12,6583.78,6580.784134,1,1,2.995866,,,
GW-20,7865,12/13/1993,2276951.306,10433789.58,12,6561.4,6581.412865,1,1,-20.012865,,,
GW-20,8160,10/4/1994,2276951.306,10433789.58,12,6573.18,6580.823336,1,1,-7.643336,,,
GW-20,8555,11/3/1995,2276951.306,10433789.58,12,6579.05,6582.624955,1,1,-3.574955,,,
GW-20,8941,11/23/1996,2276951.306,10433789.58,12,6573.24,6582.049671,1,1,-8.809671,,,
GW-20,9336,12/23/1997,2276951.306,10433789.58,12,6576.44,6581.753565,1,1,-5.313565,,,
GW-20,9652,11/4/1998,2276951.306,10433789.58,12,6568.26,6582.010559,1,1,-13.750559,,,
GW-20,10023,11/10/1999,2276951.306,10433789.58,12,6567.22,6581.653136,1,1,-14.433136,,,
GW-20,10386,11/7/2000,2276951.306,10433789.58,12,6569.5,6581.502342,1,1,-12.002342,,,
GW-20,10729,10/16/2001,2276951.306,10433789.58,12,6564.73,6580.692883,1,1,-15.962883,,,
GW-20,11155,12/16/2002,2276951.306,10433789.58,12,6562.45,6580.051827,1,1,-17.601827,,,
GW-20,11296,5/6/2003,2276951.306,10433789.58,12,6566.75,6580.134633,1,1,-13.384633,,,
GW-20A,11491,11/17/2003,2276957.183,10433789.03,12,6575.71,6580.784581,1,1,-5.074581,,,
GW-20A,11617,3/22/2004,2276957.183,10433789.03,12,6575.11,6581.257774,1,1,-6.147774,,,
H-10,3774,10/1/1982,2280194.354,10433448.87,12,6701,6592.71658,1,1,108.28342,,,
H-10,4150,10/12/1983,2280194.354,10433448.87,12,6687.17,6593.879029,1,1,93.290971,,,
H-10,4516,10/12/1984,2280194.354,10433448.87,12,6698.25,6593.900602,1,1,104.349398,,,
H-10,4881,10/12/1985,2280194.354,10433448.87,12,6702.76,6593.940708,1,1,108.819292,,,
H-10,5235,10/1/1986,2280194.354,10433448.87,12,6708.75,6594.239841,1,1,114.510159,,,
H-10,5600,10/1/1987,2280194.354,10433448.87,12,6710.3,6595.078613,1,1,115.221387,,,
H-10,5966,10/1/1988,2280194.354,10433448.87,12,6716.44,6595.882423,1,1,120.557577,,,
H-10,6315,9/15/1989,2280194.354,10433448.87,12,6695.15,6595.714555,1,1,99.435445,,,
H-10,6757,12/1/1990,2280194.354,10433448.87,12,6660.36,6595.0816,1,1,65.2784,,,
H-10,7031,9/1/1991,2280194.354,10433448.87,12,6640.35,6594.541976,1,1,45.808024,,,
H-10,7397,9/1/1992,2280194.354,10433448.87,12,6624.29,6594.155639,1,1,30.134361,,,
H-10,7670,6/1/1993,2280194.354,10433448.87,12,6612.21,6594.821777,1,1,17.388223,,,
H-10,8218,12/1/1994,2280194.354,10433448.87,12,6595.33,6594.745609,1,1,0.584391,,,
H-10,8522,10/1/1995,2280194.354,10433448.87,12,6592.73,6594.412109,1,1,-1.682109,,,
H-10,8888,10/1/1996,2280194.354,10433448.87,12,6592.09,6593.919598,1,1,-1.829598,,,
H-10,9314,12/1/1997,2280194.354,10433448.87,12,6591.33,6593.286348,1,1,-1.956348,,,
H-10,9679,12/1/1998,2280194.354,10433448.87,12,6590.15,6592.749534,1,1,-2.599534,,,
H-10,9800,4/1/1999,2280194.354,10433448.87,12,6590.35,6592.577792,1,1,-2.227792,,,
H-10,10410,12/1/2000,2280194.354,10433448.87,12,6589.38,6591.705336,1,1,-2.325336,,,
H-10,10714,10/1/2001,2280194.354,10433448.87,12,6589.04,6591.254365,1,1,-2.214365,,,
H-10,10865,3/1/2002,2280194.354,10433448.87,12,6588.62,6591.019842,1,1,-2.399842,,,
H-10,11297,5/7/2003,2280194.354,10433448.87,12,6588.55,6590.352981,1,1,-1.802981,,,
H-11,6757,12/1/1990,2282027.089,10432290.82,12,6567.83,6599.530469,1,1,-31.700469,,,
H-11,7031,9/1/1991,2282027.089,10432290.82,12,6569.64,6598.826567,1,1,-29.186567,,,
H-11,7397,9/1/1992,2282027.089,10432290.82,12,6571.34,6598.335116,1,1,-26.995116,,,
H-11,7670,6/1/1993,2282027.089,10432290.82,12,6571.38,6599.013672,1,1,-27.633672,,,
H-11,8218,12/1/1994,2282027.089,10432290.82,12,6571.97,6598.9786,1,1,-27.0086,,,
H-11,8522,10/1/1995,2282027.089,10432290.82,12,6575,6598.498535,1,1,-23.498535,,,
H-11,8888,10/1/1996,2282027.089,10432290.82,12,6575.36,6597.765444,1,1,-22.405444,,,
H-11,9314,12/1/1997,2282027.089,10432290.82,12,6576.34,6596.924572,1,1,-20.584572,,,
H-11,9465,5/1/1998,2282027.089,10432290.82,12,6576.24,6596.633084,1,1,-20.393084,,,
H-11,10044,12/1/1999,2282027.089,10432290.82,12,6576.24,6595.564209,1,1,-19.324209,,,
H-11,10410,12/1/2000,2282027.089,10432290.82,12,6577.24,6594.913432,1,1,-17.673432,,,
H-11,10714,10/1/2001,2282027.089,10432290.82,12,6577.22,6594.389248,1,1,-17.169248,,,
H-11,10865,3/1/2002,2282027.089,10432290.82,12,6577.51,6594.134323,1,1,-16.624323,,,
H-14,6301,9/1/1989,2277238.146,10431852.46,12,6612.6,6588.248676,1,1,24.351324,,,
H-14,6757,12/1/1990,2277238.146,10431852.46,12,6612.37,6587.832335,1,1,24.537665,,,
H-14,7031,9/1/1991,2277238.146,10431852.46,12,6611.76,6587.7563,1,1,24.0037,,,
H-14,7397,9/1/1992,2277238.146,10431852.46,12,6611.18,6587.633245,1,1,23.546755,,,
H-14,7670,6/1/1993,2277238.146,10431852.46,12,6611.52,6587.346191,1,1,24.173809,,,
H-14,8218,12/1/1994,2277238.146,10431852.46,12,6600,6588.200076,1,1,11.799924,,,
H-14,8522,10/1/1995,2277238.146,10431852.46,12,6600,6587.851237,1,1,12.148763,,,
H-14,8888,10/1/1996,2277238.146,10431852.46,12,6601,6587.775886,1,1,13.224114,,,
H-14,9314,12/1/1997,2277238.146,10431852.46,12,6602.8,6587.762891,1,1,15.037109,,,
H-14,9679,12/1/1998,2277238.146,10431852.46,12,6603,6587.724798,1,1,15.275202,,,
H-14,9800,4/1/1999,2277238.146,10431852.46,12,6611,6587.711363,1,1,23.288637,,,
H-17,6301,9/1/1989,2278063.891,10431125.24,12,6561.45,6616.881955,1,1,-55.431955,,,
H-17,6757,12/1/1990,2278063.891,10431125.24,12,6553.12,6616.88037,1,1,-63.76037,,,
H-17,7031,9/1/1991,2278063.891,10431125.24,12,6552.58,6616.87976,1,1,-64.29976,,,
H-17,7397,9/1/1992,2278063.891,10431125.24,12,6551.94,6616.881118,1,1,-64.941118,,,
H-17,7670,6/1/1993,2278063.891,10431125.24,12,6551.8,6616.88623,1,1,-65.08623,,,
H-17,8218,12/1/1994,2278063.891,10431125.24,12,6551.44,6616.881833,1,1,-65.441833,,,
H-17,8522,10/1/1995,2278063.891,10431125.24,12,6550.9,6616.880534,1,1,-65.980534,,,
H-17,8888,10/1/1996,2278063.891,10431125.24,12,6550.7,6616.87972,1,1,-66.17972,,,
H-17,9314,12/1/1997,2278063.891,10431125.24,12,6551.88,6616.879395,1,1,-64.999395,,,
H-17,9679,12/1/1998,2278063.891,10431125.24,12,6550.52,6616.879395,1,1,-66.359395,,,
H-17,9800,4/1/1999,2278063.891,10431125.24,12,6550.6,6616.879395,1,1,-66.279395,,,
H-17,10410,12/1/2000,2278063.891,10431125.24,12,6549.9,6616.878418,1,1,-66.978418,,,
H-17,10714,10/1/2001,2278063.891,10431125.24,12,6549.18,6616.878418,1,1,-67.698418,,,
H-17,10865,3/1/2002,2278063.891,10431125.24,12,6549.35,6616.878418,1,1,-67.528418,,,
H-2,6301,9/1/1989,2281458.872,10429282.28,12,6712.7,6658.594337,1,1,54.105663,,,
H-2,6757,12/1/1990,2281458.872,10429282.28,12,6711.24,6655.729215,1,1,55.510785,,,
H-2,7031,9/1/1991,2281458.872,10429282.28,12,6710.66,6656.524641,1,1,54.135359,,,
H-2,7397,9/1/1992,2281458.872,10429282.28,12,6710.2,6660.07288,1,1,50.12712,,,
H-2,7670,6/1/1993,2281458.872,10429282.28,12,6710.12,6661.895996,1,1,48.224004,,,
H-2,8218,12/1/1994,2281458.872,10429282.28,12,6710.1,6657.779428,1,1,52.320572,,,
H-2,8522,10/1/1995,2281458.872,10429282.28,12,6710.1,6655.795573,1,1,54.304427,,,
H-2,8888,10/1/1996,2281458.872,10429282.28,12,6710.4,6656.977116,1,1,53.422884,,,
H-2,9314,12/1/1997,2281458.872,10429282.28,12,6709.88,6659.729506,1,1,50.150494,,,
H-2,9679,12/1/1998,2281458.872,10429282.28,12,6710.5,6659.874163,1,1,50.625837,,,
H-2,9800,4/1/1999,2281458.872,10429282.28,12,6711.2,6659.907831,1,1,51.292169,,,
H-2,10410,12/1/2000,2281458.872,10429282.28,12,6709.4,6659.862519,1,1,49.537481,,,
H-2,10714,10/1/2001,2281458.872,10429282.28,12,6710.5,6659.866414,1,1,50.633586,,,
H-2,10865,3/1/2002,2281458.872,10429282.28,12,6710.52,6659.884796,1,1,50.635204,,,
H-3,6757,12/1/1990,2282055.392,10428436.04,12,6660.2,6701.020682,1,1,-40.820682,,,
H-3,7031,9/1/1991,2282055.392,10428436.04,12,6674.24,6700.82059,1,1,-26.58059,,,
H-3,7397,9/1/1992,2282055.392,10428436.04,12,6674.71,6700.64547,1,1,-25.93547,,,
H-3,7670,6/1/1993,2282055.392,10428436.04,12,6675.05,6702.453613,1,1,-27.403613,,,
H-3,8218,12/1/1994,2282055.392,10428436.04,12,6674.12,6700.862453,1,1,-26.742453,,,
H-3,8522,10/1/1995,2282055.392,10428436.04,12,6677.57,6700.777507,1,1,-23.207507,,,
H-3,8888,10/1/1996,2282055.392,10428436.04,12,6678.57,6700.582916,1,1,-22.012916,,,
H-3,9314,12/1/1997,2282055.392,10428436.04,12,6679.85,6699.986423,1,1,-20.136423,,,
H-3,9679,12/1/1998,2282055.392,10428436.04,12,6677.61,6699.922092,1,1,-22.312092,,,
H-3,9800,4/1/1999,2282055.392,10428436.04,12,6681.25,6699.915455,1,1,-18.665455,,,
H-3,10410,12/1/2000,2282055.392,10428436.04,12,6681.6,6701.032561,1,1,-19.432561,,,
H-3,10714,10/1/2001,2282055.392,10428436.04,12,6661.04,6702.114041,1,1,-41.074041,,,
H-3,10865,3/1/2002,2282055.392,10428436.04,12,6683.45,6702.531982,1,1,-19.081982,,,
H-38,3785,10/12/1982,2279010.341,10432035.66,12,6627,6593.494304,1,1,33.505696,,,
H-38,4150,10/12/1983,2279010.341,10432035.66,12,6626.5,6594.563563,1,1,31.936437,,,
H-38,4516,10/12/1984,2279010.341,10432035.66,12,6627.19,6594.27957,1,1,32.91043,,,
H-38,4881,10/12/1985,2279010.341,10432035.66,12,6626.47,6594.190557,1,1,32.279443,,,
H-38,5235,10/1/1986,2279010.341,10432035.66,12,6625.71,6594.425031,1,1,31.284969,,,
H-38,5600,10/1/1987,2279010.341,10432035.66,12,6625.81,6595.211263,1,1,30.598737,,,
H-38,5966,10/1/1988,2279010.341,10432035.66,12,6625.26,6595.828526,1,1,29.431474,,,
H-38,6301,9/1/1989,2279010.341,10432035.66,12,6625.18,6595.365744,1,1,29.814256,,,
H-38,6757,12/1/1990,2279010.341,10432035.66,12,6619.63,6594.538605,1,1,25.091395,,,
H-38,7031,9/1/1991,2279010.341,10432035.66,12,6616.56,6593.989487,1,1,22.570513,,,
H-38,7397,9/1/1992,2279010.341,10432035.66,12,6614.35,6593.690402,1,1,20.659598,,,
H-38,7670,6/1/1993,2279010.341,10432035.66,12,6613.07,6594.613281,1,1,18.456719,,,
H-38,8218,12/1/1994,2279010.341,10432035.66,12,6610.77,6594.36965,1,1,16.40035,,,
H-38,8522,10/1/1995,2279010.341,10432035.66,12,6609.39,6593.93571,1,1,15.45429,,,
H-38,8888,10/1/1996,2279010.341,10432035.66,12,6608.49,6593.418,1,1,15.072,,,
H-38,9314,12/1/1997,2279010.341,10432035.66,12,6606.83,6592.816896,1,1,14.013104,,,
H-38,9679,12/1/1998,2279010.341,10432035.66,12,6606.05,6592.283694,1,1,13.766306,,,
H-38,9800,4/1/1999,2279010.341,10432035.66,12,6606.17,6592.107095,1,1,14.062905,,,
H-38,10410,12/1/2000,2279010.341,10432035.66,12,6605.01,6591.243215,1,1,13.766785,,,
H-38,10714,10/1/2001,2279010.341,10432035.66,12,6605.16,6590.818528,1,1,14.341472,,,
H-38,10865,3/1/2002,2279010.341,10432035.66,12,6605.37,6590.599963,1,1,14.770037,,,
H-43,6301,9/1/1989,2279697.726,10430457.18,12,6659.6,6625.13611,1,1,34.46389,,,
H-43,6757,12/1/1990,2279697.726,10430457.18,12,6657.42,6623.641163,1,1,33.778837,,,
H-43,7031,9/1/1991,2279697.726,10430457.18,12,6656.14,6622.968259,1,1,33.171741,,,
H-43,7397,9/1/1992,2279697.726,10430457.18,12,6656.53,6623.161656,1,1,33.368344,,,
H-43,7670,6/1/1993,2279697.726,10430457.18,12,6659.11,6625.129395,1,1,33.980605,,,
H-43,8218,12/1/1994,2279697.726,10430457.18,12,6655.99,6624.238513,1,1,31.751487,,,
H-43,8522,10/1/1995,2279697.726,10430457.18,12,6659.51,6623.441081,1,1,36.068919,,,
H-43,8888,10/1/1996,2279697.726,10430457.18,12,6658.67,6622.779233,1,1,35.890767,,,
H-43,9314,12/1/1997,2279697.726,10430457.18,12,6661.58,6622.350435,1,1,39.229565,,,
H-43,9679,12/1/1998,2279697.726,10430457.18,12,6661.08,6622.071163,1,1,39.008837,,,
H-43,9800,4/1/1999,2279697.726,10430457.18,12,6661.46,6621.98165,1,1,39.47835,,,
H-43,10410,12/1/2000,2279697.726,10430457.18,12,6661.26,6621.580526,1,1,39.679474,,,
H-43,10714,10/1/2001,2279697.726,10430457.18,12,6662.02,6621.427599,1,1,40.592401,,,
H-43,10865,3/1/2002,2279697.726,10430457.18,12,6660.66,6621.366393,1,1,39.293607,,,
H-48,6301,9/1/1989,2277619.709,10433809.11,12,6591.16,6585.806833,1,1,5.353167,,,
H-48,6757,12/1/1990,2277619.709,10433809.11,12,6590.29,6584.681179,1,1,5.608821,,,
H-48,7031,9/1/1991,2277619.709,10433809.11,12,6589.08,6583.771797,1,1,5.308203,,,
H-48,7397,9/1/1992,2277619.709,10433809.11,12,6587.84,6584.669268,1,1,3.170732,,,
H-48,7670,6/1/1993,2277619.709,10433809.11,12,6587.46,6586.030762,1,1,1.429238,,,
H-48,8218,12/1/1994,2277619.709,10433809.11,12,6587.44,6586.071048,1,1,1.368952,,,
H-48,8522,10/1/1995,2277619.709,10433809.11,12,6584.84,6586.192871,1,1,-1.352871,,,
H-48,8888,10/1/1996,2277619.709,10433809.11,12,6583.56,6585.851756,1,1,-2.291756,,,
H-48,9314,12/1/1997,2277619.709,10433809.11,12,6582.06,6585.432462,1,1,-3.372462,,,
H-48,9679,12/1/1998,2277619.709,10433809.11,12,6580.72,6585.320406,1,1,-4.600406,,,
H-48,9800,4/1/1999,2277619.709,10433809.11,12,6581.44,6585.224904,1,1,-3.784904,,,
H-48,10410,12/1/2000,2277619.709,10433809.11,12,6580.82,6584.675895,1,1,-3.855895,,,
H-48,10714,10/1/2001,2277619.709,10433809.11,12,6584.81,6584.106398,1,1,0.703602,,,
H-48,10865,3/1/2002,2277619.709,10433809.11,12,6579.52,6583.790266,1,1,-4.270266,,,
H-49,3785,10/12/1982,2276838.479,10431352.48,12,6549,6540.799322,1,1,8.200678,,,
H-49,4139,10/1/1983,2276838.479,10431352.48,12,6562,6540.677409,1,1,21.322591,,,
H-49,4505,10/1/1984,2276838.479,10431352.48,12,6562,6540.538353,1,1,21.461647,,,
H-49,4870,10/1/1985,2276838.479,10431352.48,12,6552,6540.646571,1,1,11.353429,,,
H-49,5143,7/1/1986,2276838.479,10431352.48,12,6547,6540.713131,1,1,6.286869,,,
H-49,5600,10/1/1987,2276838.479,10431352.48,12,6549,6540.663086,1,1,8.336914,,,
H-49,5966,10/1/1988,2276838.479,10431352.48,12,6549.79,6539.979556,1,1,9.810444,,,
H-52,6301,9/1/1989,2279644.341,10428956.09,12,6608.1,6608.029483,1,1,0.070517,,,
H-52,6757,12/1/1990,2279644.341,10428956.09,12,6610.4,6606.668202,1,1,3.731798,,,
H-52,7031,9/1/1991,2279644.341,10428956.09,12,6609.86,6605.981979,1,1,3.878021,,,
H-52,7397,9/1/1992,2279644.341,10428956.09,12,6609.02,6605.939179,1,1,3.080821,,,
H-52,7670,6/1/1993,2279644.341,10428956.09,12,6609.2,6607.12793,1,1,2.07207,,,
H-52,8218,12/1/1994,2279644.341,10428956.09,12,6609.12,6607.312884,1,1,1.807116,,,
H-52,8522,10/1/1995,2279644.341,10428956.09,12,6612.6,6606.703451,1,1,5.896549,,,
H-52,8888,10/1/1996,2279644.341,10428956.09,12,6612.84,6605.917487,1,1,6.922513,,,
H-52,9314,12/1/1997,2279644.341,10428956.09,12,6713.16,6605.445715,1,1,107.714285,,,
H-52,9679,12/1/1998,2279644.341,10428956.09,12,6619.38,6605.241469,1,1,14.138531,,,
H-52,9800,4/1/1999,2279644.341,10428956.09,12,6619.9,6605.185786,1,1,14.714214,,,
H-52,10410,12/1/2000,2279644.341,10428956.09,12,6620.02,6604.961263,1,1,15.058737,,,
H-52,10500,3/1/2001,2279644.341,10428956.09,12,6620.14,6604.931885,1,1,15.208115,,,
H-52,10865,3/1/2002,2279644.341,10428956.09,12,6620.98,6604.83904,1,1,16.14096,,,
H-54,2739,12/1/1979,2276452.449,10433713.68,12,6604,6586.048584,1,1,17.951416,,,
H-54,3134,12/30/1980,2276452.449,10433713.68,12,6597,6585.839461,1,1,11.160539,,,
H-54,3470,12/1/1981,2276452.449,10433713.68,12,6591,6586.121365,1,1,4.878635,,,
H-54,3652,6/1/1982,2276452.449,10433713.68,12,6579,6586.486816,1,1,-7.486816,,,
H-55,2739,12/1/1979,2275927.22,10434264.76,12,6587,6582.902344,1,1,4.097656,,,
H-55,3134,12/30/1980,2275927.22,10434264.76,12,6586,6582.687889,1,1,3.312111,,,
H-55,3308,6/22/1981,2275927.22,10434264.76,12,6588,6582.654764,1,1,5.345236,,,
H-55,3652,6/1/1982,2275927.22,10434264.76,12,6587,6583.510254,1,1,3.489746,,,
H-55,4200,12/1/1983,2275927.22,10434264.76,12,6553,6584.016846,1,1,-31.016846,,,
H-55,4505,10/1/1984,2275927.22,10434264.76,12,6584.95,6582.881378,1,1,2.068622,,,
H-55,4870,10/1/1985,2275927.22,10434264.76,12,6584.13,6581.726101,1,1,2.403899,,,
H-55,5296,12/1/1986,2275927.22,10434264.76,12,6583.53,6581.281768,1,1,2.248232,,,
H-55,5631,11/1/1987,2275927.22,10434264.76,12,6583.92,6581.538442,1,1,2.381558,,,
H-55,5966,10/1/1988,2275927.22,10434264.76,12,6586.69,6581.824553,1,1,4.865447,,,
H-55,6320,9/20/1989,2275927.22,10434264.76,12,6585.72,6581.627762,1,1,4.092238,,,
H-55,6757,12/1/1990,2275927.22,10434264.76,12,6585.07,6580.50454,1,1,4.56546,,,
H-55,7031,9/1/1991,2275927.22,10434264.76,12,6584.3,6579.228558,1,1,5.071442,,,
H-55,7397,9/1/1992,2275927.22,10434264.76,12,6583.64,6578.43628,1,1,5.20372,,,
H-55,7670,6/1/1993,2275927.22,10434264.76,12,6583.3,6579.191895,1,1,4.108105,,,
H-55,8218,12/1/1994,2275927.22,10434264.76,12,6581.82,6579.050965,1,1,2.769035,,,
H-55,8522,10/1/1995,2275927.22,10434264.76,12,6581.12,6578.587402,1,1,2.532598,,,
H-55,8888,10/1/1996,2275927.22,10434264.76,12,6580.54,6578.076708,1,1,2.463292,,,
H-55,9314,12/1/1997,2275927.22,10434264.76,12,6580,6577.794539,1,1,2.205461,,,
H-55,9679,12/1/1998,2275927.22,10434264.76,12,6578.78,6577.817585,1,1,0.962415,,,
H-55,9800,4/1/1999,2275927.22,10434264.76,12,6579.5,6577.807387,1,1,1.692613,,,
H-55,10410,12/1/2000,2275927.22,10434264.76,12,6578.85,6577.358186,1,1,1.491814,,,
H-55,10714,10/1/2001,2275927.22,10434264.76,12,6578.5,6576.706353,1,1,1.793647,,,
H-55,10865,3/1/2002,2275927.22,10434264.76,12,6578.33,6576.325379,1,1,2.004621,,,
H-56,2739,12/1/1979,2275435.321,10434308.52,12,6590,6581.239746,1,1,8.760254,,,
H-56,3134,12/30/1980,2275435.321,10434308.52,12,6589,6581.009886,1,1,7.990114,,,
H-56,3470,12/1/1981,2275435.321,10434308.52,12,6588,6581.508683,1,1,6.491317,,,
H-56,3682,7/1/1982,2275435.321,10434308.52,12,6587,6582.19366,1,1,4.80634,,,
H-56,4139,10/1/1983,2275435.321,10434308.52,12,6519,6583.12321,1,1,-64.12321,,,
H-56,4505,10/1/1984,2275435.321,10434308.52,12,6588,6582.481939,1,1,5.518061,,,
H-56,4870,10/1/1985,2275435.321,10434308.52,12,6586,6581.859449,1,1,4.140551,,,
H-56,5235,10/1/1986,2275435.321,10434308.52,12,6586,6581.584711,1,1,4.415289,,,
H-56,5600,10/1/1987,2275435.321,10434308.52,12,6586,6581.827962,1,1,4.172038,,,
H-56,5966,10/1/1988,2275435.321,10434308.52,12,6587.01,6581.999113,1,1,5.010887,,,
H-56,6366,11/5/1989,2275435.321,10434308.52,12,6587.92,6581.33592,1,1,6.58408,,,
H-56,6712,10/17/1990,2275435.321,10434308.52,12,6587.1,6580.637306,1,1,6.462694,,,
H-56,7131,12/10/1991,2275435.321,10434308.52,12,6586.34,6579.425725,1,1,6.914275,,,
H-56,7463,11/6/1992,2275435.321,10434308.52,12,6585.48,6579.175847,1,1,6.304153,,,
H-56,7860,12/8/1993,2275435.321,10434308.52,12,6584.8,6579.567644,1,1,5.232356,,,
H-56,8232,12/15/1994,2275435.321,10434308.52,12,6583.92,6579.233806,1,1,4.686194,,,
H-56,8517,9/26/1995,2275435.321,10434308.52,12,6583.37,6578.761979,1,1,4.608021,,,
H-56,8955,12/7/1996,2275435.321,10434308.52,12,6582.82,6578.145527,1,1,4.674473,,,
